!SESSION 2025-04-14 18:22:15.924 -----------------------------------------------
eclipse.buildId=unknown
java.version=1.7.0
java.vendor=Oracle Corporation
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\ip_0\synth\gtwizard_ultrascale_v1_7_gtye4_channel.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.092
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\new\pcie_app\pcie_chk.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.123
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\bd_0\ip\ip_0\sim\bd_9054_microblaze_I_0.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.154
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\ila_0\ila_v6_2\constraints\ila_impl.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.186
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.gen\sources_1\ip\ila_1\hdl\verilog\xsdbm_v3_0_0_sl_prt_map.vh

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.227
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.gen\sources_1\ip\ila_1\ila_v6_2\constraints\ila_impl.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.258
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\aurora_8b10b_scrambler.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.289
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\axi_crossbar_0\axi_crossbar_0_ooc.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.321
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\ip_top\ddr4_v2_2_10_ddr4_assert.vh

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.352
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_1\fifo_generator_1.dcp

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.393
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\mult_gen_0\mult_gen_0.veo

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.425
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gt0\.git\hooks\post-update.sample

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.456
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\axi\ddr4_v2_2_axi_cmd_fsm.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.487
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\ip_0\hdl\gtwizard_ultrascale_v1_7_gthe4_cpll_cal_rx.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.518
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\hdl\gtwizard_ultrascale_v1_7_reset_sync.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.550
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\Bitstreams\ver2\ver2_tpcie.ltx

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.581
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\rcomm_frame_gen_s.sdb

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.612
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\ip_1\rtl\xiphy_files\ddr4_phy_v2_2_xiphy_control_wrapper.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.653
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\gtwizard_ultrascale_0_synth_1\gtwizard_ultrascale_0_utilization_synth.rpt

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.685
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\source\pcie4_uscale_plus_0_sync_cell.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.716
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\imports\pcie\sample_tests.vh.bak

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.747
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.gen\sources_1\ip\ila_1\hdl\ila_v6_2_syn_rfs.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.778
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\ila_0\ila_v6_2\constraints\ila.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.810
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\DPRAM_I64O256\DPRAM_I64O256_sim_netlist.vhdl

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.841
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\gtwizard_ultrascale_0_gtye4_channel_wrapper.sdb

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.872
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\ila_0_synth_1\ila_0.dcp

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.903
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\source\pcie4_uscale_plus_0_bram_tph.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.935
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\gtwizard_ultrascale_0\example_design\gtwizard_ultrascale_0_example_checking_8b10b.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.966
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\mult_gen_0\hdl\xbip_pipe_v3_0_vh_rfs.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:30.997
!MESSAGE INFO: Tue Apr 15 09:30:30 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\frame_check.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.028
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\imports\multi_ddr_ctrl\glbl.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.060
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\imports\pcie\pci_exp_expect_tasks.vh

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.091
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.cache\wt\project.wpc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.122
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\axi\ddr4_v2_2_axi_ar_channel.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.153
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\SDG_driver\SDG3.1\mcap.cat

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.185
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\sys_clk_wiz_synth_1\sys_clk_wiz.dcp

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.216
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\imports\pcie\pci_exp_usrapp_cfg.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.257
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\tandem_stage2.smi

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.288
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\sim\gtwizard_ultrascale_0_gtye4_channel_wrapper.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.320
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gt0\gtwizard_ultrascale_0_example_top_sim.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.361
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\xsim.dir\Test_sim_behav\obj\xsim_22.win64.obj

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.403
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\controller\ddr4_v2_2_mc_ecc_gen.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.434
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\webtalk_11884.backup.jou

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.466
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\ila_1_synth_1\project.wdf

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.497
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\DPRAM_I64O256\hdl\blk_mem_gen_v8_4_vhsyn_rfs.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.528
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\webtalk.jou

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.560
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\source\pcie4_uscale_plus_0_pcie4_uscale_core_top.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.591
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\gtwizard_ultrascale_0_sim_netlist.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.624
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_0\fifo_generator_0.dcp

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.655
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\sys_clk_wiz_synth_1\rundef.js

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.686
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\cal\ddr4_0_ddr4_cal_riu.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.718
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\new\rs485\ImmeStopReq.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.749
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\debug_bridge_ddr\bd_0\ip\ip_0\bd_6a9b_xsdbm_0_stub.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.780
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\xsim.dir\Test_sim_behav\xsim.svtype

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.811
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.gen\sources_1\ip\ila_1\ila_v6_2\constraints\ila.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.843
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\new\Data_DDR_to_TLP_FIFO_HLS\Reg_latch_16.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.874
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\debug_bridge_ddr\bd_0\ip\ip_0\bd_6a9b_xsdbm_0_sim_netlist.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.905
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\debug_bridge_ddr\debug_bridge_ddr.vho

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.936
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_2\behav\xsim\Test_sim2_vhdl.prj

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.968
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\bd_0\ip\ip_2\bd_9054_ilmb_0.xci

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:31.999
!MESSAGE INFO: Tue Apr 15 09:30:31 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_0\hdl\fifo_generator_v13_2_rfs.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.030
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\imports\multi_ddr_ctrl\MemoryArray.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.069
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\webtalk_10728.backup.jou

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.100
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\elaborate.bat

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.132
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\new\pcie_app\FRAM_Controller.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.163
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\hdl\gtwizard_ultrascale_v1_7_gtwiz_userdata_tx.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.194
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\xsim.dir\Test_sim_behav\obj\xsim_8.win64.obj

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.241
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\debug_bridge_ddr\bd_0\bd_6a9b.bxml

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.272
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\hdl\gtwizard_ultrascale_v1_7_gtye4_cpll_cal.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.307
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_4\hdl\fifo_generator_v13_2_vhsyn_rfs.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.338
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_2\behav\xsim\xsim.dir\Test_sim2_behav\xsim.rtti

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.370
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\ddr4_0_synth_1\project.wdf

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.414
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\gtwizard_ultrascale_0\example_design\gtwizard_ultrascale_0_example_bit_sync.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.445
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\gtwizard_ultrascale_0.vho

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.491
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\ila_0\ila_0_sim_netlist.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.522
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\ip_1\ddr4_0_phy.xml

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:30:32.563
!MESSAGE INFO: Tue Apr 15 09:30:32 CST 2025: com.smartbear.ccollab.datamodel.Scm
